x,y
-4.225000e+00,5.306425e-02
-4.224000e+00,5.308788e-02
-4.223000e+00,5.311151e-02
-4.222000e+00,5.313519e-02
-4.221000e+00,5.315883e-02
-4.220000e+00,5.318251e-02
-4.219000e+00,5.320618e-02
-4.218000e+00,5.322988e-02
-4.217000e+00,5.325361e-02
-4.216000e+00,5.327727e-02
-4.215000e+00,5.330099e-02
-4.214000e+00,5.332471e-02
-4.213000e+00,5.334845e-02
-4.212000e+00,5.337221e-02
-4.211000e+00,5.339598e-02
-4.210000e+00,5.341975e-02
-4.209000e+00,5.344354e-02
-4.208000e+00,5.346733e-02
-4.207000e+00,5.349113e-02
-4.206000e+00,5.351496e-02
-4.205000e+00,5.353878e-02
-4.204000e+00,5.356257e-02
-4.203000e+00,5.358648e-02
-4.202000e+00,5.361035e-02
-4.201000e+00,5.363424e-02
-4.200000e+00,5.365815e-02
-4.199000e+00,5.368207e-02
-4.198000e+00,5.370596e-02
-4.197000e+00,5.372987e-02
-4.196000e+00,5.375381e-02
-4.195000e+00,5.377778e-02
-4.194000e+00,5.380173e-02
-4.193000e+00,5.382573e-02
-4.192000e+00,5.384972e-02
-4.191000e+00,5.387374e-02
-4.190000e+00,5.389778e-02
-4.189000e+00,5.392177e-02
-4.188000e+00,5.394587e-02
-4.187000e+00,5.396993e-02
-4.186000e+00,5.399401e-02
-4.185000e+00,5.401811e-02
-4.184000e+00,5.404221e-02
-4.183000e+00,5.406632e-02
-4.182000e+00,5.409045e-02
-4.181000e+00,5.411468e-02
-4.180000e+00,5.413877e-02
-4.179000e+00,5.416296e-02
